Data da Venda,Código Produto,Nome Produto,Categoria do Produto,Quantidade Vendido,Valor Unitário,Valor Total da Venda,Cidade da Loja,País da Loja,Vendedor
2023-10-09,22,Cabo Energia,Periféricos,4,35.4,141.6,Rio de Janeiro,Brasil,Ana
2023-05-22,35,Computador,Computadores,2,2484.0,4968.0,Valencia,Espanha,David
2023-03-13,24,Cabo Rede,Periféricos,4,26.0,104.0,Belo Horizonte,Brasil,João
2023-12-21,10,Mouse,Periféricos,2,122.0,244.0,New York,Estados Unidos,John
2023-05-13,35,Computador,Computadores,3,2484.0,7452.0,Coimbra,Portugal,André
2023-04-06,96,Placa de Vídeo,Periféricos,10,2332.0,23320.0,Rio de Janeiro,Brasil,Carlos
2023-08-13,20,Monitor,Monitores,1,912.0,912.0,Madrid,Espanha,Carlos
2023-03-27,23,Cabo HDMI,Periféricos,6,41.6,249.6,Chicago,Estados Unidos,Bob
2023-10-23,20,Monitor,Monitores,5,944.0,4720.0,Porto,Portugal,Miguel
2023-09-03,96,Placa de Vídeo,Periféricos,4,2552.0,10208.0,New York,Estados Unidos,Bob
2023-11-27,40,Nobreak,Periféricos,10,600.0,6000.0,Rio de Janeiro,Brasil,Ana
2023-04-16,92,HD Sata,Armazenamento,1,477.0,477.0,São Paulo,Brasil,Carlos
2023-12-11,92,HD Sata,Armazenamento,6,549.0,3294.0,Los Angeles,Estados Unidos,Bob
2023-04-21,23,Cabo HDMI,Periféricos,7,42.4,296.8,Porto,Portugal,André
2023-08-13,30,Notebook,Computadores,7,3990.0,27930.0,Madrid,Espanha,Carlos
2023-04-02,10,Mouse,Periféricos,6,106.0,636.0,Rio de Janeiro,Brasil,Carlos
2023-11-08,80,Licença Office 365,Software,7,420.0,2940.0,Rio de Janeiro,Brasil,Carlos
2023-10-16,24,Cabo Rede,Periféricos,2,29.5,59.0,Los Angeles,Estados Unidos,Bob
2023-05-10,40,Nobreak,Periféricos,2,540.0,1080.0,Barcelona,Espanha,María
2023-09-13,95,Memória,Armazenamento,9,371.2,3340.8,Valencia,Espanha,Carlos
2023-04-25,30,Notebook,Computadores,8,3710.0,29680.0,Madrid,Espanha,Carlos
2023-09-17,70,Licença Windows,Software,6,1044.0,6264.0,Madrid,Espanha,David
2024-01-20,22,Cabo Energia,Periféricos,2,30.0,60.0,São Paulo,Brasil,João
2023-05-16,40,Nobreak,Periféricos,1,540.0,540.0,Chicago,Estados Unidos,Alice
2023-10-13,80,Licença Office 365,Software,8,413.0,3304.0,Belo Horizonte,Brasil,Ana
2024-01-25,60,Cadeira,Móveis,3,300.0,900.0,Valencia,Espanha,Carlos
2024-01-30,11,Teclado,Periféricos,5,150.0,750.0,Madrid,Espanha,David
2023-08-04,96,Placa de Vídeo,Periféricos,10,2508.0,25080.0,Lisboa,Portugal,Sofia
2023-10-13,96,Placa de Vídeo,Periféricos,10,2596.0,25960.0,Coimbra,Portugal,André
2024-01-23,80,Licença Office 365,Software,6,350.0,2100.0,Chicago,Estados Unidos,John
2023-07-22,90,HD SSD,Armazenamento,1,672.0,672.0,Belo Horizonte,Brasil,João
2023-06-24,23,Cabo HDMI,Periféricos,2,44.0,88.0,Valencia,Espanha,David
2023-09-27,30,Notebook,Computadores,10,4060.0,40600.0,Valencia,Espanha,David
2023-12-22,60,Cadeira,Móveis,4,366.0,1464.0,Madrid,Espanha,Carlos
2023-04-18,22,Cabo Energia,Periféricos,2,31.8,63.6,Belo Horizonte,Brasil,Carlos
2023-11-30,20,Monitor,Monitores,4,960.0,3840.0,Rio de Janeiro,Brasil,João
2023-03-02,20,Monitor,Monitores,3,832.0,2496.0,Los Angeles,Estados Unidos,Alice
2023-12-21,30,Notebook,Computadores,3,4270.0,12810.0,Chicago,Estados Unidos,John
2023-06-02,24,Cabo Rede,Periféricos,5,27.5,137.5,Coimbra,Portugal,André
2023-12-11,60,Cadeira,Móveis,9,366.0,3294.0,Porto,Portugal,Sofia
2023-02-19,11,Teclado,Periféricos,1,153.0,153.0,Lisboa,Portugal,Miguel
2023-12-07,40,Nobreak,Periféricos,9,610.0,5490.0,Barcelona,Espanha,María
2023-09-04,70,Licença Windows,Software,7,1044.0,7308.0,Valencia,Espanha,Carlos
2023-08-05,70,Licença Windows,Software,5,1026.0,5130.0,Barcelona,Espanha,María
2023-05-19,70,Licença Windows,Software,1,972.0,972.0,Porto,Portugal,André
2023-04-30,10,Mouse,Periféricos,4,106.0,424.0,Lisboa,Portugal,André
2023-06-17,11,Teclado,Periféricos,9,165.0,1485.0,Madrid,Espanha,David
2024-01-19,50,Mesa,Móveis,4,450.0,1800.0,Valencia,Espanha,David
2023-04-12,40,Nobreak,Periféricos,9,530.0,4770.0,São Paulo,Brasil,Ana
2024-01-20,80,Licença Office 365,Software,3,350.0,1050.0,Valencia,Espanha,Carlos
2023-04-15,70,Licença Windows,Software,10,954.0,9540.0,New York,Estados Unidos,John
2023-02-17,22,Cabo Energia,Periféricos,3,30.6,91.8,Madrid,Espanha,María
2023-06-12,80,Licença Office 365,Software,1,385.0,385.0,São Paulo,Brasil,Ana
2023-10-31,24,Cabo Rede,Periféricos,4,29.5,118.0,São Paulo,Brasil,João
2023-05-03,11,Teclado,Periféricos,3,162.0,486.0,Rio de Janeiro,Brasil,Ana
2023-11-23,30,Notebook,Computadores,7,4200.0,29400.0,Los Angeles,Estados Unidos,John
2023-11-22,80,Licença Office 365,Software,2,420.0,840.0,São Paulo,Brasil,João
2023-09-04,40,Nobreak,Periféricos,5,580.0,2900.0,New York,Estados Unidos,John
2023-02-18,90,HD SSD,Armazenamento,9,612.0,5508.0,São Paulo,Brasil,Ana
2024-01-13,96,Placa de Vídeo,Periféricos,10,2200.0,22000.0,Los Angeles,Estados Unidos,Alice
2023-05-24,24,Cabo Rede,Periféricos,8,27.0,216.0,New York,Estados Unidos,Bob
2023-07-12,95,Memória,Armazenamento,2,358.4,716.8,Madrid,Espanha,David
2024-02-13,22,Cabo Energia,Periféricos,4,30.6,122.4,Rio de Janeiro,Brasil,João
2023-03-20,90,HD SSD,Armazenamento,1,624.0,624.0,Barcelona,Espanha,María
2023-04-29,20,Monitor,Monitores,1,848.0,848.0,Porto,Portugal,André
2023-05-12,90,HD SSD,Armazenamento,1,648.0,648.0,Chicago,Estados Unidos,Alice
2023-03-28,96,Placa de Vídeo,Periféricos,1,2288.0,2288.0,Madrid,Espanha,Carlos
2023-12-06,95,Memória,Armazenamento,4,390.4,1561.6,Coimbra,Portugal,Sofia
2023-05-03,11,Teclado,Periféricos,5,162.0,810.0,Lisboa,Portugal,André
2023-12-03,22,Cabo Energia,Periféricos,8,36.6,292.8,Belo Horizonte,Brasil,Carlos
2023-03-01,60,Cadeira,Móveis,7,312.0,2184.0,São Paulo,Brasil,João
2023-09-08,96,Placa de Vídeo,Periféricos,8,2552.0,20416.0,Los Angeles,Estados Unidos,John
2023-08-08,90,HD SSD,Armazenamento,9,684.0,6156.0,Los Angeles,Estados Unidos,Bob
2023-07-27,22,Cabo Energia,Periféricos,5,33.6,168.0,Chicago,Estados Unidos,Alice
2023-03-23,95,Memória,Armazenamento,10,332.8,3328.0,Lisboa,Portugal,Sofia
2023-07-16,23,Cabo HDMI,Periféricos,9,44.8,403.2,Madrid,Espanha,María
2023-06-01,60,Cadeira,Móveis,8,330.0,2640.0,Rio de Janeiro,Brasil,João
2023-03-30,96,Placa de Vídeo,Periféricos,6,2288.0,13728.0,Porto,Portugal,Miguel
2023-07-16,90,HD SSD,Armazenamento,2,672.0,1344.0,São Paulo,Brasil,João
2023-08-10,24,Cabo Rede,Periféricos,3,28.5,85.5,Valencia,Espanha,David
2023-07-16,22,Cabo Energia,Periféricos,2,33.6,67.2,Porto,Portugal,Sofia
2023-06-16,70,Licença Windows,Software,8,990.0,7920.0,Chicago,Estados Unidos,Bob
2023-03-11,24,Cabo Rede,Periféricos,4,26.0,104.0,Coimbra,Portugal,Sofia
2023-06-16,70,Licença Windows,Software,8,990.0,7920.0,Coimbra,Portugal,Sofia
2023-09-29,35,Computador,Computadores,3,2668.0,8004.0,Porto,Portugal,Miguel
2023-05-13,50,Mesa,Móveis,7,486.0,3402.0,New York,Estados Unidos,Bob
2023-08-06,11,Teclado,Periféricos,8,171.0,1368.0,Belo Horizonte,Brasil,Ana
2023-06-16,90,HD SSD,Armazenamento,5,660.0,3300.0,Valencia,Espanha,Carlos
2023-04-10,24,Cabo Rede,Periféricos,10,26.5,265.0,Rio de Janeiro,Brasil,Ana
2023-06-07,60,Cadeira,Móveis,1,330.0,330.0,Lisboa,Portugal,Sofia
2023-12-27,30,Notebook,Computadores,1,4270.0,4270.0,Barcelona,Espanha,Carlos
2023-11-11,92,HD Sata,Armazenamento,4,540.0,2160.0,Coimbra,Portugal,Miguel
2023-04-18,30,Notebook,Computadores,9,3710.0,33390.0,Chicago,Estados Unidos,John
2024-01-05,90,HD SSD,Armazenamento,8,600.0,4800.0,Belo Horizonte,Brasil,João
2023-03-12,60,Cadeira,Móveis,4,312.0,1248.0,Madrid,Espanha,María
2023-09-28,96,Placa de Vídeo,Periféricos,3,2552.0,7656.0,São Paulo,Brasil,Ana
2023-04-01,60,Cadeira,Móveis,3,318.0,954.0,Belo Horizonte,Brasil,João
2023-07-28,80,Licença Office 365,Software,6,392.0,2352.0,Los Angeles,Estados Unidos,Bob
2023-09-11,20,Monitor,Monitores,2,928.0,1856.0,Valencia,Espanha,Carlos
2023-08-13,24,Cabo Rede,Periféricos,3,28.5,85.5,New York,Estados Unidos,Alice
2023-09-07,30,Notebook,Computadores,7,4060.0,28420.0,Lisboa,Portugal,Miguel
2024-01-14,24,Cabo Rede,Periféricos,10,25.0,250.0,Valencia,Espanha,Carlos
2024-01-15,80,Licença Office 365,Software,10,350.0,3500.0,New York,Estados Unidos,John
2023-11-14,50,Mesa,Móveis,6,540.0,3240.0,Coimbra,Portugal,Miguel
2024-01-01,90,HD SSD,Armazenamento,7,600.0,4200.0,New York,Estados Unidos,John
2023-03-23,10,Mouse,Periféricos,6,104.0,624.0,Chicago,Estados Unidos,Alice
2024-01-12,50,Mesa,Móveis,4,450.0,1800.0,Chicago,Estados Unidos,Alice
2023-05-01,80,Licença Office 365,Software,4,378.0,1512.0,Barcelona,Espanha,David
2023-05-21,92,HD Sata,Armazenamento,9,486.0,4374.0,Belo Horizonte,Brasil,João
2023-11-30,95,Memória,Armazenamento,7,384.0,2688.0,Chicago,Estados Unidos,Bob
2023-11-29,30,Notebook,Computadores,8,4200.0,33600.0,Chicago,Estados Unidos,Alice
2023-08-10,24,Cabo Rede,Periféricos,6,28.5,171.0,São Paulo,Brasil,Carlos
2023-04-23,11,Teclado,Periféricos,1,159.0,159.0,São Paulo,Brasil,Carlos
2023-12-25,50,Mesa,Móveis,10,549.0,5490.0,Los Angeles,Estados Unidos,John
2024-01-09,10,Mouse,Periféricos,9,100.0,900.0,Porto,Portugal,André
2023-11-04,22,Cabo Energia,Periféricos,5,36.0,180.0,Los Angeles,Estados Unidos,Alice
2023-10-01,35,Computador,Computadores,1,2714.0,2714.0,Belo Horizonte,Brasil,Carlos
2023-04-20,35,Computador,Computadores,8,2438.0,19504.0,Madrid,Espanha,Carlos
2023-09-23,95,Memória,Armazenamento,10,371.2,3712.0,Valencia,Espanha,Carlos
2024-01-14,50,Mesa,Móveis,7,450.0,3150.0,Madrid,Espanha,María
2023-12-10,30,Notebook,Computadores,5,4270.0,21350.0,São Paulo,Brasil,João
2023-08-17,92,HD Sata,Armazenamento,9,513.0,4617.0,Rio de Janeiro,Brasil,Carlos
2023-11-10,90,HD SSD,Armazenamento,10,720.0,7200.0,Porto,Portugal,Sofia
2023-09-02,22,Cabo Energia,Periféricos,3,34.8,104.4,Porto,Portugal,Miguel
2023-08-02,10,Mouse,Periféricos,1,114.0,114.0,New York,Estados Unidos,Bob
2023-03-23,80,Licença Office 365,Software,2,364.0,728.0,Valencia,Espanha,Carlos
2023-06-19,30,Notebook,Computadores,1,3850.0,3850.0,São Paulo,Brasil,João
2023-06-14,92,HD Sata,Armazenamento,8,495.0,3960.0,Coimbra,Portugal,Miguel
2023-06-04,11,Teclado,Periféricos,1,165.0,165.0,Belo Horizonte,Brasil,João
2024-01-03,20,Monitor,Monitores,10,800.0,8000.0,Chicago,Estados Unidos,John
2023-11-24,50,Mesa,Móveis,10,540.0,5400.0,Madrid,Espanha,María
2023-03-08,96,Placa de Vídeo,Periféricos,1,2288.0,2288.0,Coimbra,Portugal,André
2023-09-06,92,HD Sata,Armazenamento,7,522.0,3654.0,Valencia,Espanha,David
2023-03-08,11,Teclado,Periféricos,1,156.0,156.0,Barcelona,Espanha,María
2023-10-17,40,Nobreak,Periféricos,5,590.0,2950.0,Lisboa,Portugal,Sofia
2023-03-18,22,Cabo Energia,Periféricos,4,31.2,124.8,Barcelona,Espanha,Carlos
2024-02-14,40,Nobreak,Periféricos,1,510.0,510.0,Chicago,Estados Unidos,Alice
2023-11-01,40,Nobreak,Periféricos,4,600.0,2400.0,Porto,Portugal,André
2023-12-20,96,Placa de Vídeo,Periféricos,4,2684.0,10736.0,Valencia,Espanha,David
2023-10-24,22,Cabo Energia,Periféricos,2,35.4,70.8,New York,Estados Unidos,Bob
2023-02-23,24,Cabo Rede,Periféricos,6,25.5,153.0,Porto,Portugal,Miguel
2023-04-06,60,Cadeira,Móveis,1,318.0,318.0,Chicago,Estados Unidos,John
2023-11-26,22,Cabo Energia,Periféricos,3,36.0,108.0,Coimbra,Portugal,Sofia
2024-01-18,80,Licença Office 365,Software,6,350.0,2100.0,Rio de Janeiro,Brasil,João
2023-08-14,11,Teclado,Periféricos,9,171.0,1539.0,Rio de Janeiro,Brasil,Ana
2023-11-19,96,Placa de Vídeo,Periféricos,2,2640.0,5280.0,Barcelona,Espanha,David
2023-05-22,40,Nobreak,Periféricos,8,540.0,4320.0,Los Angeles,Estados Unidos,Bob
2023-04-01,11,Teclado,Periféricos,10,159.0,1590.0,Los Angeles,Estados Unidos,Bob
2023-04-17,90,HD SSD,Armazenamento,3,636.0,1908.0,Rio de Janeiro,Brasil,Carlos
2024-01-13,24,Cabo Rede,Periféricos,8,25.0,200.0,Coimbra,Portugal,Miguel
2023-09-16,40,Nobreak,Periféricos,9,580.0,5220.0,New York,Estados Unidos,Alice
2023-05-11,50,Mesa,Móveis,7,486.0,3402.0,Rio de Janeiro,Brasil,João
2023-09-26,24,Cabo Rede,Periféricos,9,29.0,261.0,New York,Estados Unidos,Alice
2023-12-23,10,Mouse,Periféricos,3,122.0,366.0,Los Angeles,Estados Unidos,John
2023-05-16,60,Cadeira,Móveis,4,324.0,1296.0,Barcelona,Espanha,María
2024-01-29,95,Memória,Armazenamento,9,320.0,2880.0,Porto,Portugal,André
2023-12-13,90,HD SSD,Armazenamento,6,732.0,4392.0,Valencia,Espanha,Carlos
2023-04-11,96,Placa de Vídeo,Periféricos,8,2332.0,18656.0,São Paulo,Brasil,Carlos
2023-08-27,30,Notebook,Computadores,5,3990.0,19950.0,Los Angeles,Estados Unidos,Bob
2023-07-10,80,Licença Office 365,Software,2,392.0,784.0,Valencia,Espanha,David
2023-03-22,80,Licença Office 365,Software,9,364.0,3276.0,New York,Estados Unidos,Bob
2023-06-10,10,Mouse,Periféricos,2,110.0,220.0,New York,Estados Unidos,John
2023-06-05,30,Notebook,Computadores,1,3850.0,3850.0,Los Angeles,Estados Unidos,Alice
2023-12-15,40,Nobreak,Periféricos,9,610.0,5490.0,Belo Horizonte,Brasil,Carlos
2023-03-20,30,Notebook,Computadores,3,3640.0,10920.0,New York,Estados Unidos,Bob
2024-01-19,20,Monitor,Monitores,4,800.0,3200.0,Belo Horizonte,Brasil,João
2023-04-25,90,HD SSD,Armazenamento,9,636.0,5724.0,Los Angeles,Estados Unidos,Bob
2024-01-29,96,Placa de Vídeo,Periféricos,3,2200.0,6600.0,New York,Estados Unidos,Bob
2023-06-12,90,HD SSD,Armazenamento,8,660.0,5280.0,Valencia,Espanha,María
2023-04-04,80,Licença Office 365,Software,10,371.0,3710.0,Barcelona,Espanha,María
2023-04-14,80,Licença Office 365,Software,5,371.0,1855.0,Madrid,Espanha,David
2023-09-15,95,Memória,Armazenamento,3,371.2,1113.6,Los Angeles,Estados Unidos,Bob
2023-03-04,10,Mouse,Periféricos,1,104.0,104.0,Barcelona,Espanha,María
2023-10-28,24,Cabo Rede,Periféricos,6,29.5,177.0,Coimbra,Portugal,Sofia
2023-06-27,80,Licença Office 365,Software,4,385.0,1540.0,Rio de Janeiro,Brasil,Carlos
2023-09-15,80,Licença Office 365,Software,10,406.0,4060.0,Belo Horizonte,Brasil,João
2023-09-20,60,Cadeira,Móveis,3,348.0,1044.0,Lisboa,Portugal,Miguel
2024-02-04,92,HD Sata,Armazenamento,9,459.0,4131.0,Porto,Portugal,André
2023-05-14,96,Placa de Vídeo,Periféricos,6,2376.0,14256.0,Chicago,Estados Unidos,Bob
2023-10-25,23,Cabo HDMI,Periféricos,8,47.2,377.6,Porto,Portugal,Sofia
2024-01-18,22,Cabo Energia,Periféricos,3,30.0,90.0,Valencia,Espanha,Carlos
2023-02-23,11,Teclado,Periféricos,8,153.0,1224.0,Porto,Portugal,André
2023-05-14,10,Mouse,Periféricos,2,108.0,216.0,New York,Estados Unidos,Alice
2023-05-13,24,Cabo Rede,Periféricos,2,27.0,54.0,New York,Estados Unidos,Bob
2023-07-11,10,Mouse,Periféricos,5,112.0,560.0,Rio de Janeiro,Brasil,João
2023-09-02,92,HD Sata,Armazenamento,1,522.0,522.0,Lisboa,Portugal,Sofia
2023-12-29,60,Cadeira,Móveis,7,366.0,2562.0,Porto,Portugal,Miguel
2023-10-02,80,Licença Office 365,Software,5,413.0,2065.0,Barcelona,Espanha,David
2023-04-27,35,Computador,Computadores,1,2438.0,2438.0,Belo Horizonte,Brasil,Carlos
2023-12-05,92,HD Sata,Armazenamento,2,549.0,1098.0,São Paulo,Brasil,Ana
2023-09-17,23,Cabo HDMI,Periféricos,1,46.4,46.4,Porto,Portugal,André
2023-12-14,22,Cabo Energia,Periféricos,9,36.6,329.4,Belo Horizonte,Brasil,João
2023-02-26,23,Cabo HDMI,Periféricos,5,40.8,204.0,Rio de Janeiro,Brasil,Ana
2023-11-03,40,Nobreak,Periféricos,9,600.0,5400.0,Lisboa,Portugal,Sofia
2023-04-23,60,Cadeira,Móveis,9,318.0,2862.0,Valencia,Espanha,Carlos
2023-07-31,60,Cadeira,Móveis,7,336.0,2352.0,São Paulo,Brasil,Ana
2023-07-15,30,Notebook,Computadores,4,3920.0,15680.0,Porto,Portugal,André
2023-09-17,70,Licença Windows,Software,10,1044.0,10440.0,São Paulo,Brasil,João
2023-09-06,92,HD Sata,Armazenamento,5,522.0,2610.0,Belo Horizonte,Brasil,Carlos
2023-06-08,20,Monitor,Monitores,5,880.0,4400.0,Madrid,Espanha,Carlos
2023-11-08,30,Notebook,Computadores,2,4200.0,8400.0,Coimbra,Portugal,Miguel
2023-04-18,24,Cabo Rede,Periféricos,6,26.5,159.0,São Paulo,Brasil,João
2023-11-23,80,Licença Office 365,Software,5,420.0,2100.0,Madrid,Espanha,David
2023-09-26,96,Placa de Vídeo,Periféricos,1,2552.0,2552.0,Rio de Janeiro,Brasil,João
2023-05-23,50,Mesa,Móveis,4,486.0,1944.0,Valencia,Espanha,María
2024-01-06,23,Cabo HDMI,Periféricos,5,40.0,200.0,Lisboa,Portugal,Sofia
2023-12-09,50,Mesa,Móveis,5,549.0,2745.0,Barcelona,Espanha,María
2023-05-18,80,Licença Office 365,Software,5,378.0,1890.0,Belo Horizonte,Brasil,Ana
2023-12-06,60,Cadeira,Móveis,2,366.0,732.0,Rio de Janeiro,Brasil,João
2024-02-15,60,Cadeira,Móveis,2,306.0,612.0,Barcelona,Espanha,María
2023-12-30,90,HD SSD,Armazenamento,10,732.0,7320.0,São Paulo,Brasil,Ana
2023-07-18,11,Teclado,Periféricos,6,168.0,1008.0,Lisboa,Portugal,Sofia
2023-08-11,24,Cabo Rede,Periféricos,6,28.5,171.0,Los Angeles,Estados Unidos,John
2024-01-30,50,Mesa,Móveis,8,450.0,3600.0,Belo Horizonte,Brasil,Carlos
2023-05-24,80,Licença Office 365,Software,1,378.0,378.0,Lisboa,Portugal,André
2024-01-30,40,Nobreak,Periféricos,8,500.0,4000.0,Belo Horizonte,Brasil,Ana
2023-12-05,50,Mesa,Móveis,9,549.0,4941.0,New York,Estados Unidos,Bob
2023-03-24,95,Memória,Armazenamento,10,332.8,3328.0,Barcelona,Espanha,Carlos
2023-12-22,96,Placa de Vídeo,Periféricos,3,2684.0,8052.0,Belo Horizonte,Brasil,João
2023-03-18,95,Memória,Armazenamento,8,332.8,2662.4,Coimbra,Portugal,Sofia
2023-07-01,92,HD Sata,Armazenamento,1,504.0,504.0,Valencia,Espanha,Carlos
2023-07-07,92,HD Sata,Armazenamento,2,504.0,1008.0,Rio de Janeiro,Brasil,Carlos
2023-07-31,70,Licença Windows,Software,3,1008.0,3024.0,Valencia,Espanha,María
2023-07-28,35,Computador,Computadores,3,2576.0,7728.0,Coimbra,Portugal,André
2024-01-08,96,Placa de Vídeo,Periféricos,6,2200.0,13200.0,São Paulo,Brasil,Carlos
2023-12-10,10,Mouse,Periféricos,4,122.0,488.0,Belo Horizonte,Brasil,João
2023-03-08,60,Cadeira,Móveis,2,312.0,624.0,Belo Horizonte,Brasil,Carlos
2023-07-22,30,Notebook,Computadores,6,3920.0,23520.0,São Paulo,Brasil,Ana
2023-03-21,24,Cabo Rede,Periféricos,4,26.0,104.0,Barcelona,Espanha,David
2023-08-17,50,Mesa,Móveis,7,513.0,3591.0,Los Angeles,Estados Unidos,Alice
2023-11-07,23,Cabo HDMI,Periféricos,7,48.0,336.0,Chicago,Estados Unidos,John
2023-06-30,20,Monitor,Monitores,8,880.0,7040.0,Porto,Portugal,André
2023-03-04,92,HD Sata,Armazenamento,8,468.0,3744.0,Barcelona,Espanha,David
2023-04-02,50,Mesa,Móveis,5,477.0,2385.0,Coimbra,Portugal,André
2023-03-18,60,Cadeira,Móveis,3,312.0,936.0,Valencia,Espanha,María
2024-01-01,70,Licença Windows,Software,1,900.0,900.0,Rio de Janeiro,Brasil,Ana
2023-08-23,11,Teclado,Periféricos,3,171.0,513.0,Rio de Janeiro,Brasil,Ana
2024-02-12,92,HD Sata,Armazenamento,8,459.0,3672.0,Porto,Portugal,Sofia
2023-11-19,20,Monitor,Monitores,6,960.0,5760.0,Los Angeles,Estados Unidos,John
2023-05-31,35,Computador,Computadores,1,2484.0,2484.0,Belo Horizonte,Brasil,Carlos
2023-11-19,70,Licença Windows,Software,5,1080.0,5400.0,Valencia,Espanha,María
2023-12-16,20,Monitor,Monitores,9,976.0,8784.0,Porto,Portugal,André
2023-05-29,24,Cabo Rede,Periféricos,3,27.0,81.0,Chicago,Estados Unidos,Alice
2023-12-14,22,Cabo Energia,Periféricos,8,36.6,292.8,Coimbra,Portugal,Miguel
2024-01-05,23,Cabo HDMI,Periféricos,7,40.0,280.0,Coimbra,Portugal,André
2023-11-21,96,Placa de Vídeo,Periféricos,8,2640.0,21120.0,New York,Estados Unidos,Bob
2023-06-25,22,Cabo Energia,Periféricos,8,33.0,264.0,Belo Horizonte,Brasil,João
2023-05-29,30,Notebook,Computadores,7,3780.0,26460.0,Los Angeles,Estados Unidos,Alice
2023-06-05,22,Cabo Energia,Periféricos,10,33.0,330.0,Porto,Portugal,Sofia
2023-04-28,22,Cabo Energia,Periféricos,8,31.8,254.4,Barcelona,Espanha,Carlos
2023-03-11,95,Memória,Armazenamento,9,332.8,2995.2,Coimbra,Portugal,Sofia
2023-07-03,30,Notebook,Computadores,10,3920.0,39200.0,São Paulo,Brasil,Ana
2023-10-19,24,Cabo Rede,Periféricos,4,29.5,118.0,Barcelona,Espanha,María
2023-05-27,70,Licença Windows,Software,5,972.0,4860.0,São Paulo,Brasil,Carlos
2024-02-15,80,Licença Office 365,Software,6,357.0,2142.0,Chicago,Estados Unidos,Bob
2023-04-24,96,Placa de Vídeo,Periféricos,7,2332.0,16324.0,Los Angeles,Estados Unidos,John
2023-11-22,24,Cabo Rede,Periféricos,7,30.0,210.0,Chicago,Estados Unidos,Bob
2023-12-04,23,Cabo HDMI,Periféricos,10,48.8,488.0,São Paulo,Brasil,João
2023-09-18,92,HD Sata,Armazenamento,4,522.0,2088.0,Barcelona,Espanha,David
2023-06-29,23,Cabo HDMI,Periféricos,3,44.0,132.0,Rio de Janeiro,Brasil,Carlos
2023-05-30,30,Notebook,Computadores,9,3780.0,34020.0,New York,Estados Unidos,Bob
2023-12-25,10,Mouse,Periféricos,4,122.0,488.0,Coimbra,Portugal,Sofia
2023-02-16,10,Mouse,Periféricos,1,102.0,102.0,New York,Estados Unidos,Alice
2023-09-29,96,Placa de Vídeo,Periféricos,5,2552.0,12760.0,Barcelona,Espanha,Carlos
2023-02-24,23,Cabo HDMI,Periféricos,8,40.8,326.4,Chicago,Estados Unidos,Bob
2023-04-25,50,Mesa,Móveis,7,477.0,3339.0,Porto,Portugal,André
2023-03-17,40,Nobreak,Periféricos,7,520.0,3640.0,Madrid,Espanha,Carlos
2023-07-23,80,Licença Office 365,Software,1,392.0,392.0,Madrid,Espanha,María
2023-06-03,23,Cabo HDMI,Periféricos,8,44.0,352.0,Madrid,Espanha,Carlos
2023-05-07,22,Cabo Energia,Periféricos,8,32.4,259.2,Lisboa,Portugal,Miguel
2023-09-05,90,HD SSD,Armazenamento,4,696.0,2784.0,New York,Estados Unidos,Alice
2023-05-02,40,Nobreak,Periféricos,10,540.0,5400.0,Barcelona,Espanha,David
2023-12-08,96,Placa de Vídeo,Periféricos,4,2684.0,10736.0,Coimbra,Portugal,Sofia
2024-01-12,11,Teclado,Periféricos,6,150.0,900.0,Rio de Janeiro,Brasil,Ana
2024-01-08,95,Memória,Armazenamento,1,320.0,320.0,Lisboa,Portugal,Miguel
2023-12-24,80,Licença Office 365,Software,7,427.0,2989.0,Lisboa,Portugal,André
2023-03-20,70,Licença Windows,Software,9,936.0,8424.0,Madrid,Espanha,María
2023-08-19,20,Monitor,Monitores,10,912.0,9120.0,Coimbra,Portugal,Sofia
2023-10-19,30,Notebook,Computadores,4,4130.0,16520.0,New York,Estados Unidos,John
2023-10-27,50,Mesa,Móveis,10,531.0,5310.0,Rio de Janeiro,Brasil,Ana
2023-10-14,22,Cabo Energia,Periféricos,3,35.4,106.2,Madrid,Espanha,David
2023-08-31,60,Cadeira,Móveis,7,342.0,2394.0,Porto,Portugal,Miguel
2023-09-29,35,Computador,Computadores,2,2668.0,5336.0,São Paulo,Brasil,Ana
2023-07-18,22,Cabo Energia,Periféricos,6,33.6,201.6,Los Angeles,Estados Unidos,Bob
2023-02-20,60,Cadeira,Móveis,5,306.0,1530.0,Barcelona,Espanha,María
2023-11-02,20,Monitor,Monitores,10,960.0,9600.0,Coimbra,Portugal,Sofia
2023-08-11,50,Mesa,Móveis,2,513.0,1026.0,Lisboa,Portugal,Sofia
2023-09-10,35,Computador,Computadores,2,2668.0,5336.0,Lisboa,Portugal,André
2023-07-02,60,Cadeira,Móveis,2,336.0,672.0,Madrid,Espanha,David
2023-09-24,20,Monitor,Monitores,2,928.0,1856.0,Chicago,Estados Unidos,John
2023-04-01,92,HD Sata,Armazenamento,1,477.0,477.0,São Paulo,Brasil,João
2023-06-21,23,Cabo HDMI,Periféricos,3,44.0,132.0,Lisboa,Portugal,Miguel
2023-06-18,22,Cabo Energia,Periféricos,5,33.0,165.0,Rio de Janeiro,Brasil,Carlos
2023-06-23,30,Notebook,Computadores,5,3850.0,19250.0,Coimbra,Portugal,Sofia
2023-09-19,30,Notebook,Computadores,2,4060.0,8120.0,Los Angeles,Estados Unidos,Bob
